2.559127e+01	1.000000e-01	1.959687e-182
2.549778e+01	1.000000e-01	1.985842e-182
2.562791e+01	1.000000e-01	1.953524e-182
1.629041e+01	1.000000e-01	2.031304e-01
1.642957e+01	1.000000e-01	2.009799e-01
1.648454e+01	1.000000e-01	2.000969e-01
1.652031e+01	1.000000e-01	1.157349e-02
1.646824e+01	1.000000e-01	2.004948e-01
1.653607e+01	1.000000e-01	1.156600e-02
2.543855e+01	1.000000e-01	2.005095e-182
2.545530e+01	1.000000e-01	2.000710e-182
2.546127e+01	1.000000e-01	1.994022e-182
2.586482e+01	1.000000e-01	1.876067e-182
2.884701e+01	1.000000e-01	1.198205e-182
2.865874e+01	1.000000e-01	1.355604e-182
5.200096e+01	1.000000e-01	1.002045e-183
4.819576e+01	1.000000e-01	1.504950e-183
2.609378e+01	1.000000e-01	1.825275e-182
3.915057e+01	1.000000e-01	3.845803e-183
2.610412e+01	1.000000e-01	1.820816e-182
4.484411e+01	1.000000e-01	2.250428e-183
2.557877e+01	1.000000e-01	1.961585e-182
2.608761e+01	1.000000e-01	1.827059e-182
2.564844e+01	1.000000e-01	1.905870e-182
4.568313e+01	1.000000e-01	1.733788e-183
2.792671e+01	1.000000e-01	1.480641e-182
2.932998e+01	1.000000e-01	1.175126e-182
3.451611e+01	1.000000e-01	6.564511e-183
4.409586e+01	1.000000e-01	2.321923e-183
3.451611e+01	1.000000e-01	6.564511e-183
2.477375e+01	1.000000e-01	2.141637e-182
5.112791e+01	1.000000e-01	1.104383e-183
2.524333e+01	1.000000e-01	2.010767e-182
2.960457e+01	1.000000e-01	1.135355e-182
2.673437e+01	1.000000e-01	1.568343e-182
2.870868e+01	1.000000e-01	1.334943e-182
4.470821e+01	1.000000e-01	2.289277e-183
2.496348e+01	1.000000e-01	2.071822e-182
2.407941e+01	1.000000e-01	2.334762e-182
2.628303e+01	1.000000e-01	1.622894e-182
2.163857e+01	1.000000e-01	3.266781e-182
2.092691e+01	1.000000e-01	3.640847e-182
3.430513e+01	1.000000e-01	6.719779e-183
3.249159e+01	1.000000e-01	9.183388e-183
2.568774e+01	1.000000e-01	1.891882e-182
2.229177e+01	1.000000e-01	2.926419e-182
4.795579e+01	1.000000e-01	1.540776e-183
1.833371e+01	1.000000e-01	6.942759e-182
5.177703e+01	1.000000e-01	1.028649e-183
2.374392e+01	1.000000e-01	2.441866e-182
3.419874e+01	1.000000e-01	6.821439e-183
2.608450e+01	1.000000e-01	1.827535e-182
3.063129e+01	1.000000e-01	9.415422e-183
2.496348e+01	1.000000e-01	2.071822e-182
2.932998e+01	1.000000e-01	1.175126e-182
2.282131e+01	1.000000e-01	2.543446e-182
2.547620e+01	1.000000e-01	1.989546e-182
1.792438e+01	1.000000e-01	7.699775e-182
2.554347e+01	1.000000e-01	1.978819e-182
2.875671e+01	1.000000e-01	1.317847e-182
2.785181e+01	1.000000e-01	1.494434e-182
2.609767e+01	1.000000e-01	1.824417e-182
2.545802e+01	1.000000e-01	1.999771e-182
2.613316e+01	1.000000e-01	1.813943e-182
2.623331e+01	1.000000e-01	1.803030e-182
2.555827e+01	1.000000e-01	1.967169e-182
2.621159e+01	1.000000e-01	1.808295e-182
2.481535e+01	1.000000e-01	2.104127e-182
3.418585e+01	1.000000e-01	7.379442e-183
2.552468e+01	1.000000e-01	1.985617e-182
2.611618e+01	1.000000e-01	1.819643e-182
2.546412e+01	1.000000e-01	1.992904e-182
2.608620e+01	1.000000e-01	1.827450e-182
2.542648e+01	1.000000e-01	2.008331e-182
2.615828e+01	1.000000e-01	1.812987e-182
2.589393e+01	1.000000e-01	1.830030e-182
2.542717e+01	1.000000e-01	2.005210e-182
2.588009e+01	1.000000e-01	1.875873e-182
2.563666e+01	1.000000e-01	1.946893e-182
2.530874e+01	1.000000e-01	2.041562e-182
2.573103e+01	1.000000e-01	1.925983e-182
2.599044e+01	1.000000e-01	1.847443e-182
2.599586e+01	1.000000e-01	1.842246e-182
3.436504e+01	1.000000e-01	8.024153e-183
2.287043e+01	1.000000e-01	3.493128e-182
2.601789e+01	1.000000e-01	1.837943e-182
2.595869e+01	1.000000e-01	1.856730e-182
2.594110e+01	1.000000e-01	1.863471e-182
2.590424e+01	1.000000e-01	1.866643e-182
2.597558e+01	1.000000e-01	1.851946e-182
2.594116e+01	1.000000e-01	1.857411e-182
2.596512e+01	1.000000e-01	1.853247e-182
